0	64	0	0
0	64	0	0
0	64	0	0
0	64	0	0
0	67	0	0
0	67	0	0
0	67	0	0
0	67	0	0
0	68	0	0
0	68	0	0
0	68	0	0
0	68	0	0
0	71	0	0
0	71	0	0
0	69	0	0
0	69	0	0
57	69	53	48
57	69	53	48
0	69	0	0
0	69	0	0
0	69	0	0
0	69	0	0
0	69	0	0
0	69	0	0
57	69	53	48
57	69	53	48
0	60	0	0
0	60	0	0
0	65	0	0
0	65	0	0
0	69	0	0
0	69	0	0
57	72	53	48
57	72	53	48
0	72	0	0
0	72	0	0
0	69	0	0
0	69	0	0
0	69	0	0
0	69	0	0
0	66	0	0
0	66	0	0
0	67	0	0
0	67	0	0
0	69	0	0
0	69	0	0
0	67	0	0
0	67	0	0
55	67	52	48
55	67	52	48
0	67	0	0
0	67	0	0
0	67	0	0
0	67	0	0
0	67	0	0
0	67	0	0
55	67	52	48
55	67	52	48
0	67	0	0
0	67	0	0
0	66	0	0
0	66	0	0
0	67	0	0
0	67	0	0
60	69	48	40
60	69	48	40
0	67	0	0
0	67	0	0
0	65	0	0
0	65	0	0
0	64	0	0
0	64	0	0
57	62	50	41
57	62	50	41
0	62	0	0
0	62	0	0
0	69	0	0
0	69	0	0
0	69	0	0
0	69	0	0
62	69	53	41
62	69	53	41
0	69	0	0
0	69	0	0
0	67	0	0
0	65	0	0
0	64	0	0
0	62	0	0
60	60	52	43
60	60	52	43
0	60	0	0
0	60	0	0
0	60	0	0
0	60	0	0
0	64	0	0
0	64	0	0
59	62	53	43
59	62	53	43
0	62	0	0
0	60	0	0
0	62	0	0
0	62	0	0
0	62	0	0
0	64	0	0
60	60	52	48
60	60	52	48
60	60	0	48
60	60	0	48
0	60	0	48
0	60	0	48
0	60	0	48
0	60	0	48
0	55	52	0
0	55	52	0
0	55	52	0
0	57	53	0
0	53	50	0
0	53	50	0
0	53	50	0
0	55	52	0
0	52	48	0
0	52	48	0
0	52	48	0
0	52	48	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
72	52	52	48
72	52	52	48
72	52	52	48
72	52	52	48
72	52	52	48
72	52	52	48
72	52	52	48
72	52	52	48
72	54	51	45
72	54	51	45
72	54	51	45
72	54	51	45
72	54	51	45
72	54	51	45
72	54	51	45
72	54	51	45
72	55	52	43
72	55	52	43
72	55	52	43
72	55	52	43
72	55	52	43
72	55	52	43
72	55	52	43
72	55	52	43
74	59	53	43
74	59	53	43
76	59	53	43
74	59	53	43
72	59	53	43
74	59	53	43
76	59	53	43
76	59	53	43
72	60	52	48
72	60	52	48
72	60	52	48
72	60	52	48
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
0	55	52	36
0	55	52	36
0	55	52	36
0	55	52	36
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	52	48	36
0	52	48	36
0	52	48	36
0	52	48	36
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	55	52	48
79	55	52	48
79	55	52	48
79	55	52	48
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	60	57	48
79	60	57	48
79	60	57	48
79	60	57	48
78	0	0	0
78	0	0	0
78	0	0	0
78	0	0	0
77	62	59	48
77	62	59	48
79	62	59	48
77	62	59	48
76	0	0	0
77	0	0	0
79	0	0	0
79	0	0	0
76	64	60	48
76	64	60	48
76	64	60	48
76	64	60	48
76	0	0	48
76	0	0	48
76	0	0	48
76	0	0	48
0	55	52	0
0	55	52	0
0	55	52	0
0	55	52	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	52	48	0
0	52	48	0
0	52	48	0
0	52	48	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
80	0	0	0
80	0	0	0
80	0	0	0
80	0	0	0
83	0	0	0
83	0	0	0
81	0	0	0
81	0	0	0
81	65	57	48
81	65	57	48
81	65	57	48
81	65	57	48
81	0	0	0
81	0	0	0
81	0	0	0
81	0	0	0
72	65	57	48
73	65	57	48
74	65	57	48
75	65	57	48
76	0	0	0
77	0	0	0
78	0	0	0
79	0	0	0
80	65	57	48
81	65	57	48
82	65	57	48
83	65	57	48
84	0	0	0
84	0	0	0
81	0	0	0
81	0	0	0
78	0	0	0
78	0	0	0
79	0	0	0
79	0	0	0
81	0	0	0
81	0	0	0
79	0	0	0
79	0	0	0
79	64	55	48
79	64	55	48
79	64	55	48
79	64	55	48
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
78	60	55	52
79	60	55	52
78	60	55	52
79	60	55	52
78	0	0	0
79	0	0	0
78	0	0	0
79	0	0	0
81	60	55	52
81	60	55	52
79	60	55	52
79	60	55	52
77	0	0	0
77	0	0	0
76	0	0	0
76	0	0	0
74	57	57	53
74	57	57	53
81	57	57	53
0	57	57	53
80	57	57	53
0	57	57	53
79	57	57	53
0	57	57	53
78	0	0	0
0	0	0	0
77	0	0	0
0	0	0	0
76	0	0	0
76	0	0	0
77	0	0	0
72	0	0	0
72	64	55	55
72	64	55	55
72	64	55	55
72	64	55	55
72	0	0	0
72	0	0	0
76	0	0	0
76	0	0	0
74	65	47	43
74	65	47	43
74	65	47	43
72	65	47	43
74	0	0	0
74	0	0	0
74	0	0	0
76	0	0	0
72	64	48	48
72	64	48	48
72	64	48	48
72	64	48	48
72	0	0	48
72	0	0	48
72	0	0	48
72	0	0	48
0	55	52	0
0	55	52	0
0	55	52	0
0	57	53	0
0	53	50	0
0	53	50	0
0	53	50	0
0	55	52	0
0	52	48	0
0	52	48	0
0	52	48	0
0	52	48	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
67	0	0	0
76	67	64	60
76	67	64	60
76	67	64	60
76	67	64	60
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	67	64	60
76	67	64	60
76	67	64	60
76	67	64	60
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	68	64	59
76	68	64	59
76	68	64	59
76	68	64	59
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
74	68	64	59
74	68	64	59
76	68	64	59
74	68	64	59
72	0	0	0
74	0	0	0
76	0	0	0
74	0	0	0
72	69	64	57
72	69	64	57
72	69	64	57
72	69	64	57
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	64	60	57
72	64	60	57
72	64	60	57
72	64	60	57
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
0	64	60	55
0	64	60	55
0	64	60	55
0	64	60	55
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
72	64	60	55
72	64	60	55
72	64	60	55
72	64	60	55
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
51	60	57	54
51	60	57	54
51	60	57	54
51	60	57	54
50	0	0	0
50	0	0	0
50	0	0	0
50	0	0	0
84	60	57	54
84	60	57	54
84	60	57	54
84	60	57	54
84	0	0	0
84	0	0	0
84	0	0	0
84	0	0	0
84	62	57	54
84	62	57	54
83	62	57	54
83	62	57	54
81	0	0	0
81	0	0	0
79	0	0	0
79	0	0	0
78	62	57	54
78	62	57	54
76	62	57	54
76	62	57	54
74	0	0	0
74	0	0	0
71	0	0	0
74	0	0	0
72	62	55	55
72	62	55	55
72	62	55	55
72	62	55	55
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
71	62	55	55
71	62	55	55
71	62	55	55
71	62	55	55
71	0	0	0
71	0	0	0
71	0	0	0
71	0	0	0
0	67	55	47
0	67	55	47
0	67	55	47
0	67	55	47
74	0	0	0
74	0	0	0
0	0	0	0
0	0	0	0
74	67	55	47
76	67	55	47
72	67	55	47
74	67	55	47
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
75	67	55	48
75	67	55	48
75	67	55	48
75	67	55	48
78	0	0	0
78	0	0	0
76	0	0	0
76	0	0	0
76	68	59	48
76	68	59	48
76	68	59	48
76	68	59	48
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	69	60	48
76	69	60	48
76	69	60	48
76	69	60	48
74	0	0	0
74	0	0	0
72	0	0	0
72	0	0	0
71	67	64	49
71	67	64	49
69	67	64	49
69	67	64	49
71	0	0	0
71	0	0	0
67	0	0	0
67	0	0	0
74	66	57	50
74	66	57	50
74	66	57	50
74	66	57	50
74	0	0	0
74	0	0	0
74	0	0	0
74	0	0	0
74	0	0	42
74	0	0	42
74	0	0	42
74	0	0	42
74	0	0	0
74	0	0	0
74	0	0	0
74	0	0	0
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	67	62	59
74	69	62	60
74	69	62	60
74	66	60	57
74	66	60	57
74	0	60	0
74	0	60	0
74	66	60	57
74	66	60	57
74	0	0	0
74	0	0	0
74	67	59	55
74	67	59	55
74	0	0	0
74	0	0	0
74	67	59	55
74	67	59	55
74	0	0	0
74	0	0	0
74	69	57	54
74	69	57	55
74	69	57	54
74	69	57	52
74	69	0	54
74	69	0	54
74	69	0	54
74	69	0	54
74	71	0	55
74	71	0	55
74	71	0	55
74	71	0	55
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	72	0	57
74	71	0	55
74	71	0	55
74	71	0	55
74	71	0	55
74	71	0	55
74	71	0	55
74	71	0	55
74	71	0	55
74	71	67	0
74	71	67	0
74	71	67	0
74	71	67	0
74	71	67	0
74	71	67	0
74	71	67	0
74	71	67	0
74	71	0	55
74	71	0	55
74	71	67	55
74	71	67	55
74	71	67	55
74	71	67	55
74	72	69	55
74	72	69	55
74	69	66	60
74	69	66	60
74	0	0	60
74	0	0	60
74	69	66	60
74	69	66	60
74	0	0	0
74	0	0	0
74	71	68	59
74	71	68	59
74	0	0	0
74	0	0	0
74	71	68	59
74	71	68	59
74	0	0	0
74	0	0	0
74	72	69	57
74	72	69	57
74	72	69	57
74	72	69	57
74	72	69	55
74	72	69	55
74	74	71	55
74	76	72	55
74	76	72	54
74	76	72	54
74	74	71	0
74	74	71	0
74	74	71	54
74	74	71	54
74	72	69	0
74	72	69	0
74	72	69	55
74	72	69	55
74	72	69	55
74	72	69	55
74	72	69	55
74	72	69	55
74	72	69	55
74	72	69	55
74	71	67	43
74	71	67	43
74	71	67	43
74	71	67	43
74	71	67	43
74	71	67	43
74	71	67	43
74	71	67	43
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
79	67	62	59
81	67	62	59
81	67	62	59
78	67	62	60
78	67	62	60
78	67	62	60
78	67	62	60
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
79	67	62	59
79	67	62	59
81	67	62	59
81	67	62	59
78	69	62	60
78	69	62	60
78	0	62	0
78	0	62	0
79	67	62	59
79	67	62	59
81	67	62	59
81	67	62	59
78	69	62	60
78	69	62	60
78	0	62	0
78	0	62	0
79	67	62	59
79	67	62	59
81	67	62	59
81	67	62	59
78	69	62	60
78	69	62	60
78	69	62	60
78	69	62	60
78	69	62	60
78	69	62	60
78	69	62	60
78	69	62	60
84	66	63	57
84	66	63	57
84	66	63	57
84	66	63	57
84	66	63	57
84	66	63	57
84	66	63	57
84	66	63	57
84	69	62	54
84	69	62	54
84	69	62	54
84	69	62	54
84	69	62	54
84	69	62	54
84	69	62	54
84	69	62	54
83	67	62	55
83	67	62	55
83	67	62	55
83	67	62	55
83	67	62	55
83	67	62	55
83	67	62	55
83	67	62	55
81	69	64	60
80	69	64	60
83	69	64	60
81	69	64	60
84	0	0	0
83	0	0	0
81	0	0	0
80	0	0	0
81	69	64	60
80	69	64	60
83	69	64	60
81	69	64	60
84	0	0	0
83	0	0	0
81	0	0	0
80	0	0	0
81	69	64	60
80	69	64	60
83	69	64	60
81	69	64	60
84	0	0	0
83	0	0	0
81	0	0	0
80	0	0	0
81	69	64	60
80	69	64	60
81	69	64	60
83	69	64	60
84	0	0	0
81	0	0	0
84	0	0	0
81	0	0	0
79	71	67	62
79	71	67	62
86	71	67	62
86	71	67	62
86	0	0	0
0	0	0	0
86	0	0	0
0	0	0	0
86	71	67	50
86	71	67	50
86	71	67	50
86	71	67	50
84	0	0	0
83	0	0	0
81	0	0	0
79	0	0	0
81	66	60	50
83	66	60	50
81	66	60	50
83	66	60	50
81	0	0	0
83	0	0	0
81	0	0	0
83	0	0	0
81	66	60	50
83	66	60	50
81	66	60	50
83	66	60	50
81	0	0	0
83	0	0	0
79	0	0	0
81	0	0	0
79	70	62	31
79	70	62	31
79	70	62	34
79	70	62	34
79	70	62	38
79	70	62	38
79	70	62	43
79	70	62	43
79	70	62	46
79	70	62	46
79	70	62	50
79	70	62	50
79	70	62	54
79	70	62	54
79	70	62	55
79	70	62	55
79	70	62	57
79	70	62	57
79	70	62	58
79	70	62	58
79	70	62	60
79	70	62	60
79	70	62	62
79	70	62	62
79	70	62	60
79	70	62	60
79	70	62	58
79	70	62	58
77	70	62	57
77	70	62	57
76	70	62	55
76	70	62	55
74	64	67	57
74	64	67	0
74	64	67	33
74	64	67	33
73	64	67	37
73	64	67	37
73	64	67	40
73	64	67	40
73	64	67	43
73	64	67	43
73	64	67	45
73	64	67	45
73	64	67	49
73	64	67	49
73	64	67	52
73	64	67	52
73	64	67	54
73	64	67	54
73	64	67	55
73	64	67	55
73	64	67	57
73	64	67	57
73	64	67	58
73	64	67	58
73	64	67	57
73	64	67	57
73	64	67	55
73	64	67	55
74	64	67	53
74	64	67	53
76	64	67	52
76	64	67	52
77	69	62	50
77	69	62	50
77	69	62	38
77	69	62	38
77	69	62	41
77	69	62	41
77	69	62	45
77	69	62	45
77	69	62	49
77	69	62	49
77	69	62	50
77	69	62	50
77	69	62	52
77	69	62	52
77	69	62	53
77	69	62	53
77	69	62	54
77	69	62	54
77	69	62	55
77	69	62	55
77	69	62	56
77	69	62	56
77	69	62	57
77	69	62	57
77	69	62	55
77	69	62	55
77	69	62	53
77	69	62	53
79	69	62	52
79	69	62	52
81	69	62	50
81	69	62	50
72	65	62	31
72	65	62	31
72	65	62	35
72	65	62	35
71	65	62	38
71	65	62	38
71	65	62	43
71	65	62	43
71	65	62	47
71	65	62	47
71	65	62	50
71	65	62	50
71	65	62	53
71	65	62	53
71	65	62	55
71	65	62	55
71	65	55	59
71	65	55	59
71	65	55	60
71	65	55	60
71	65	55	62
71	65	55	62
71	65	55	60
71	65	55	60
71	0	55	59
71	0	55	59
71	0	55	57
71	0	55	57
72	62	55	55
72	62	55	55
74	62	55	53
74	62	55	53
72	64	55	52
72	64	55	0
72	64	55	31
72	64	55	31
72	64	55	36
72	64	55	36
72	64	55	40
72	64	55	40
72	64	55	43
72	64	55	43
72	64	55	48
72	64	55	48
72	64	55	52
72	64	55	52
72	64	55	55
72	64	55	55
66	60	57	0
66	60	57	0
66	60	57	33
66	60	57	0
66	60	57	36
66	60	57	36
66	60	57	42
66	60	57	42
66	0	0	45
66	0	0	45
66	0	0	45
66	0	0	45
66	0	0	0
66	0	0	0
69	0	0	0
69	0	0	0
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
67	59	55	43
68	0	0	0
68	0	0	0
69	0	0	0
69	0	0	0
70	0	0	0
70	0	0	0
71	0	0	0
71	0	0	0
72	55	52	48
72	55	52	48
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	55	52	48
72	55	52	48
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	55	52	48
72	55	52	48
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
74	59	53	48
74	59	53	48
74	0	0	0
74	0	0	0
74	0	0	0
74	0	0	0
76	0	0	0
76	0	0	0
72	60	52	48
72	60	52	48
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
0	55	52	48
0	55	52	48
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	52	48	48
52	52	48	48
53	0	0	0
55	0	0	0
57	0	0	0
59	0	0	0
60	0	0	0
62	0	0	0
64	0	0	0
65	0	0	0
67	0	0	0
69	0	0	0
71	0	0	0
72	0	0	0
74	0	0	0
77	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	55	52	48
79	55	52	48
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	60	57	48
79	60	57	48
79	0	0	0
79	0	0	0
78	0	0	0
78	0	0	0
78	0	0	0
78	0	0	0
77	62	59	48
77	62	59	48
77	0	0	0
77	0	0	0
77	0	0	0
77	0	0	0
79	0	0	0
79	0	0	0
76	64	60	48
76	64	60	48
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
0	55	52	48
0	55	52	48
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	52	48	48
0	52	48	48
0	0	0	0
0	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
72	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
76	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
82	60	55	52
82	60	55	52
82	0	0	0
82	0	0	0
82	0	0	0
82	0	0	0
82	0	0	0
82	0	0	0
82	60	55	52
82	60	55	52
82	0	0	0
82	0	0	0
82	0	0	0
82	0	0	0
82	0	0	0
82	0	0	0
82	60	55	52
82	60	55	52
81	0	0	0
81	0	0	0
79	0	0	0
79	0	0	0
77	0	0	0
77	0	0	0
76	60	55	52
76	60	55	52
74	0	0	0
74	0	0	0
72	0	0	0
72	0	0	0
70	0	0	0
0	0	0	0
70	60	57	53
70	60	57	53
69	0	0	0
69	0	0	0
68	0	0	0
68	0	0	0
69	0	0	0
69	0	0	0
81	61	57	53
81	61	57	53
81	0	0	0
81	0	0	0
81	0	0	0
81	0	0	0
81	0	0	0
81	0	0	0
81	62	57	53
81	62	57	53
79	0	0	0
79	0	0	0
77	0	0	0
77	0	0	0
76	0	0	0
76	0	0	0
76	62	57	54
76	62	57	54
74	0	0	0
74	0	0	0
76	0	0	0
76	0	0	0
72	0	0	0
72	0	0	0
79	62	59	55
79	62	59	55
79	62	59	55
79	62	59	55
79	62	59	55
79	62	59	55
79	62	59	55
79	62	59	55
79	0	43	0
79	0	43	0
79	0	43	0
79	0	43	0
79	0	43	0
79	0	43	0
79	0	43	0
79	0	43	0
79	72	0	64
79	72	0	64
79	72	0	64
79	72	0	64
79	72	0	64
79	72	0	64
79	72	0	64
79	72	0	64
79	72	67	64
79	72	67	64
79	72	67	64
79	72	67	64
79	72	67	64
79	72	67	64
79	74	67	65
79	74	67	65
79	71	65	62
79	71	65	62
79	0	0	0
79	0	0	0
79	71	65	62
79	71	65	62
79	0	0	0
79	0	0	0
79	72	64	60
79	72	64	60
79	0	0	0
79	0	0	0
79	72	64	60
79	72	64	60
79	0	0	0
79	0	0	0
79	74	62	59
79	74	62	60
79	74	62	59
79	74	62	57
79	74	62	59
79	74	62	59
79	74	62	59
79	74	62	59
79	76	0	60
79	76	0	60
79	76	0	60
79	76	0	60
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	77	0	62
79	76	0	60
79	76	0	60
79	76	0	60
79	76	0	60
79	76	0	60
79	76	0	60
79	76	0	60
79	76	0	60
79	76	60	0
79	76	60	0
79	76	60	0
79	76	60	0
79	76	60	0
79	76	60	0
79	76	60	0
79	76	60	0
79	76	60	48
79	76	60	48
79	76	60	48
79	76	60	48
79	76	60	48
79	76	60	48
79	77	62	48
79	77	62	48
79	74	59	53
79	74	59	53
79	0	0	0
79	0	0	0
79	74	59	53
79	74	59	53
79	0	0	0
79	0	0	0
79	76	61	52
79	76	61	52
79	0	0	0
79	0	0	0
79	76	61	52
79	76	61	52
79	0	0	0
79	0	0	0
79	77	62	50
79	77	62	50
79	77	62	50
79	77	62	50
79	77	62	48
79	77	62	48
79	79	64	48
79	81	65	48
79	81	65	47
79	81	65	47
79	79	64	0
79	79	64	0
79	79	64	47
79	79	64	47
79	77	62	0
79	77	62	0
79	77	62	48
79	77	62	48
79	77	62	48
79	77	62	48
79	77	62	0
79	77	62	0
79	77	62	0
79	77	62	0
79	76	60	48
79	76	60	48
79	76	60	48
79	76	60	48
79	76	60	0
79	76	60	0
79	76	60	0
79	76	60	0
79	64	60	46
79	64	60	46
79	0	60	0
79	0	60	0
79	0	0	0
79	0	0	0
79	0	0	0
79	0	0	0
79	64	60	46
79	64	60	46
79	0	60	0
79	0	60	0
79	0	0	0
79	0	0	0
81	0	0	0
81	0	0	0
77	65	60	45
77	65	60	45
77	0	60	0
77	0	60	0
84	0	0	0
84	0	0	0
84	0	0	0
84	0	0	0
84	69	60	41
0	69	60	41
81	0	60	0
79	0	60	0
0	0	0	0
0	0	0	0
76	0	0	0
74	0	0	0
0	69	62	53
0	69	62	53
76	0	62	0
74	0	62	0
0	0	0	0
0	0	0	0
76	0	0	0
79	0	0	0
0	0	0	0
0	0	0	0
80	0	0	0
81	0	0	0
0	0	0	0
0	0	0	0
74	0	0	0
72	0	0	0
72	62	55	53
71	62	55	53
81	62	55	53
79	62	55	53
79	62	55	53
77	62	55	53
76	62	55	53
74	62	55	53
74	0	0	0
72	0	0	0
71	0	0	0
74	0	0	0
74	0	0	0
77	0	0	0
81	0	0	0
79	0	0	0
79	60	55	52
77	60	55	52
76	60	55	52
74	60	55	52
74	60	55	52
72	60	55	52
71	60	55	52
74	60	55	52
74	0	0	0
72	0	0	0
76	0	0	0
74	0	0	0
74	0	0	0
77	0	0	0
76	0	0	0
79	0	0	0
79	65	55	47
77	65	55	47
76	65	55	47
74	65	55	47
74	65	55	47
77	65	55	47
76	65	55	47
74	65	55	47
74	0	0	0
72	0	0	0
71	0	0	0
69	0	0	0
69	0	0	0
67	0	0	0
65	0	0	0
64	0	0	0
64	64	55	48
67	64	55	48
65	64	55	48
69	64	55	48
69	64	55	48
67	64	55	48
72	64	55	48
71	64	55	48
71	0	0	0
74	0	0	0
72	0	0	0
76	0	0	0
76	0	0	0
72	0	0	0
67	0	0	0
69	0	0	0
0	62	57	41
61	62	57	41
62	62	57	41
64	62	57	41
64	0	0	0
65	0	0	0
61	0	0	0
62	0	0	0
0	62	57	41
64	62	57	41
65	62	57	41
68	62	57	41
68	0	0	0
69	0	0	0
64	0	0	0
65	0	0	0
0	62	57	41
73	62	57	41
74	62	57	41
76	62	57	41
76	0	0	0
77	0	0	0
73	0	0	0
74	0	0	0
0	62	57	41
77	62	57	41
73	62	57	41
74	62	57	41
74	0	0	0
77	0	0	0
74	0	0	0
72	0	0	0
0	64	60	43
0	64	60	43
79	64	60	43
79	64	60	43
79	0	0	0
78	0	0	0
77	0	0	0
76	0	0	0
76	64	60	43
84	64	60	43
84	64	60	43
84	64	60	43
84	0	0	0
79	0	0	0
76	0	0	0
74	0	0	0
76	59	55	43
74	59	55	43
76	59	55	43
74	59	55	43
76	0	0	0
74	0	0	0
76	0	0	0
74	0	0	0
76	59	55	43
74	59	55	43
76	59	55	43
74	59	55	43
76	0	0	0
72	0	0	0
74	0	0	0
72	0	0	0
72	60	54	45
76	60	54	45
74	60	54	45
72	60	54	45
72	60	54	45
71	60	54	45
69	60	54	45
67	60	54	45
67	60	54	45
66	60	54	45
64	60	54	45
62	60	54	45
62	60	54	45
64	60	54	45
60	60	54	45
59	60	54	45
59	62	53	43
62	62	53	43
65	62	53	43
67	62	53	43
67	62	53	43
71	62	53	43
74	62	53	43
77	62	53	43
77	62	53	43
74	62	53	43
71	62	53	43
67	62	53	43
67	62	53	43
65	62	53	43
62	62	53	43
59	62	53	43
59	62	53	43
59	62	53	43
59	62	53	43
59	62	53	43
59	0	0	0
59	0	0	0
59	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
65	0	0	0
65	59	62	55
65	59	62	55
65	59	62	55
65	59	62	55
65	59	62	55
65	59	62	55
